Year,ISO Alpha-2 Country code,Country name,Suspended parliament,Structure of parliament,Region,Structure & status of parliament,Chamber name (translated),Political system,Statutory number of members per country,Parliament name,Parliamentary term (years),IPU membership,Affiliation periods,Statutory number of members,Current number of members,Men,Women,Percentage of women,Population (in thousands),Gender quota,Election date(s)
2025,MA,Morocco,No,Bicameral,Middle East and North Africa,Upper chamber,House of Councillors,Monarchy,515,Barlaman (Parliament),6,Yes,"1964
from 1971 to 1972
from 1978",120,120,106,14,11.7,37713,,10/5/21
2025,MA,Morocco,No,Bicameral,Middle East and North Africa,Lower chamber,House of Representatives,Monarchy,515,Barlaman (Parliament),5,Yes,"1964
from 1971 to 1972
from 1978",395,395,299,96,24.3,37713,Yes,9/8/21
2025,MZ,Mozambique,No,Unicameral,Sub-Saharan Africa,Lower chamber,Assembly of the Republic,Presidential-Parliamentary,250,Assembleia da Republica (Assembly of the Republic),5,Yes,from 1979,250,250,142,108,43.2,33635,Yes,10/15/19
2025,MM,Myanmar,Yes,Bicameral,Asia,Lower chamber,House of Representatives,Transitional system,664,Pyidaungsu Hluttaw (Assembly of the Union),5,Yes,"from 1948 to 1962
from 2012 to 2022
from 2022",440,425,360,65,15.3,54134,No,11/8/20
2025,MM,Myanmar,Yes,Bicameral,Asia,Upper chamber,House of Nationalities,Transitional system,664,Pyidaungsu Hluttaw (Assembly of the Union),5,Yes,"from 1948 to 1962
from 2012 to 2022
from 2022",224,216,185,31,14.4,54134,No,11/8/20
2025,NA,Namibia,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,146,Parliament,5,Yes,from 1990,104,104,58,46,44.2,2963,Yes,11/27/19
2025,NA,Namibia,No,Bicameral,Sub-Saharan Africa,Upper chamber,National Council,Presidential-Parliamentary,146,Parliament,5,Yes,from 1990,42,42,36,6,14.3,2963,Yes,12/15/20
2025,NR,Nauru,No,Unicameral,Pacific,Lower chamber,Parliament,Presidential-Parliamentary,19,Parliament,3,No,Not applicable,19,19,17,2,10.5,12,No,9/24/22
2025,NP,Nepal,No,Bicameral,Asia,Upper chamber,National Assembly,Parliamentary system,334,Sanghiya Sansad (Federal Parliament),6,Yes,from 1967,59,59,39,20,33.9,29695,Yes,1/26/22
2025,NP,Nepal,No,Bicameral,Asia,Lower chamber,House of Representatives,Parliamentary system,334,Sanghiya Sansad (Federal Parliament),5,Yes,from 1967,275,272,182,90,33.1,29695,Yes,11/20/22
2025,NL,Netherlands,No,Bicameral,Europe,Upper chamber,Senate,Parliamentary system,225,Staten-Generaal (States General),4,Yes,from 1890,75,75,45,30,40,18093,Yes,5/30/23
2025,NL,Netherlands,No,Bicameral,Europe,Lower chamber,House of Representatives,Parliamentary system,225,Staten-Generaal (States General),4,Yes,from 1890,150,150,91,58,38.7,18093,Yes,3/17/21
2025,NZ,New Zealand,No,Unicameral,Pacific,Lower chamber,House of Representatives,Parliamentary system,120,House of Representatives,3,Yes,from 1959,120,123,67,56,45.5,5173,Yes,10/17/20
2025,NI,Nicaragua,No,Unicameral,Americas,Lower chamber,National Assembly,Presidential system,91,Asamblea Nacional (National Assembly),5,Yes,"from 1965 to 1978
from 1981",91,91,42,49,53.8,6824,Yes,11/7/21
2025,NE,Niger,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,171,Assemblée nationale (National Assembly),5,Yes,"from 1966 to 1973
1990
from 1993 to 1995
from 1997 to 1998
from 2000 to 2008
from 2011",171,166,115,51,30.7,26160,Yes,12/27/20
2025,NG,Nigeria,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential system,469,National Assembly,4,Yes,"from 1961 to 1965
from 1980 to 1983
1993
from 1999",109,109,105,4,3.7,227883,No,2/25/23
2025,NG,Nigeria,No,Bicameral,Sub-Saharan Africa,Lower chamber,House of Representatives,Presidential system,469,National Assembly,4,Yes,"from 1961 to 1965
from 1980 to 1983
1993
from 1999",360,358,344,14,3.9,227883,No,2/25/23
2025,MK,North Macedonia,No,Unicameral,Europe,Lower chamber,Assembly of the Republic,Parliamentary system,123,Sobranie (Assembly of the Republic),4,Yes,from 1994,123,120,69,51,42.5,1832,Yes,7/15/20
2025,NO,Norway,No,Unicameral,Europe,Lower chamber,Parliament,Parliamentary system,169,Stortinget (Parliament),4,Yes,from 1890,169,169,94,75,44.4,5519,Yes,9/13/21
2025,OM,Oman,No,Bicameral,Middle East and North Africa,Lower chamber,Shura Council,Monarchy,177,Majles,4,Yes,from 2008,90,90,90,0,0,5049,No,10/29/23
2025,OM,Oman,No,Bicameral,Middle East and North Africa,Upper chamber,State Council,Monarchy,177,Majles,4,Yes,from 2008,87,86,68,18,20.9,5049,No,11/1/23
2025,PK,Pakistan,No,Bicameral,Asia,Lower chamber,National Assembly,Parliamentary system,442,Majlis-E-Shoora (Parliament),5,Yes,"from 1948 to 1969
from 1974 to 1977
from 1985 to 1999
from 2003",342,342,272,70,20.5,247505,No,7/25/18
2025,PK,Pakistan,No,Bicameral,Asia,Upper chamber,Senate,Parliamentary system,442,Majlis-E-Shoora (Parliament),6,Yes,"from 1948 to 1969
from 1974 to 1977
from 1985 to 1999
from 2003",100,100,81,19,19,247505,No,3/3/21
2025,PW,Palau,No,Bicameral,Pacific,Upper chamber,Senate,Presidential system,29,Olbiil Era Kelulau (National Congress),4,Yes,from 2006,13,13,12,1,7.7,18,,11/3/20
2025,PW,Palau,No,Bicameral,Pacific,Lower chamber,House of Delegates,Presidential system,29,Olbiil Era Kelulau (National Congress),4,Yes,from 2006,16,16,15,1,6.3,18,No,11/3/20
2025,PA,Panama,No,Unicameral,Americas,Lower chamber,National Assembly,Presidential system,71,Asamblea Nacional (National Assembly),5,Yes,"from 1925 to 1935
from 1958 to 1969
from 1976",71,70,55,16,22.9,4459,Yes,5/5/19
2025,PG,Papua New Guinea,No,Unicameral,Pacific,Lower chamber,National Parliament,Parliamentary system,118,National Parliament,5,Yes,"from 1985 to 2019
from 2019",118,111,108,3,2.7,10390,No,2022-07-04 to 2022-07-22
2025,PY,Paraguay,No,Bicameral,Americas,Upper chamber,Senate,Presidential system,125,Congreso (Congress),5,Yes,"from 1958 to 2002
from 2006",45,45,34,11,24.4,6844,Yes,4/30/23
2025,PY,Paraguay,No,Bicameral,Americas,Lower chamber,Chamber of Deputies,Presidential system,125,Congreso (Congress),5,Yes,"from 1958 to 2002
from 2006",80,80,61,19,23.8,6844,Yes,4/30/23
2025,PE,Peru,No,Unicameral,Americas,Lower chamber,Congress of the Republic,Presidential system,130,Congreso de la República (Congress of the Republic),5,Yes,"from 1925 to 1927
from 1956 to 1969
from 1983",130,130,80,50,38.5,33846,Yes,4/11/21
2025,PH,Philippines,No,Bicameral,Asia,Lower chamber,House of Representatives,Presidential system,340,Kongreso (Congress),3,Yes,"from 1925 to 1937
from 1947 to 1972
from 1979 to 1985
from 1987",316,311,226,85,27.3,114891,Yes,5/9/22
2025,PH,Philippines,No,Bicameral,Asia,Upper chamber,Senate,Presidential system,340,Kongreso (Congress),6,Yes,"from 1925 to 1937
from 1947 to 1972
from 1979 to 1985
from 1987",24,24,17,7,29.2,114891,Yes,5/9/22
2025,PL,Poland,No,Bicameral,Europe,Lower chamber,Sejm,Presidential-Parliamentary,560,,4,Yes,"from 1921 to 1949
from 1955",460,460,324,136,29.6,38763,Yes,10/15/23
2025,PL,Poland,No,Bicameral,Europe,Upper chamber,Senate,Presidential-Parliamentary,560,,4,Yes,"from 1921 to 1949
from 1955",100,100,81,19,19,38763,Yes,10/15/23
2025,PT,Portugal,No,Unicameral,Europe,Lower chamber,Assembly of the Republic,Parliamentary system,230,Assembleia da Republica (Assembly of the Republic),4,Yes,"from 1891 to 1926
from 1976",230,230,146,84,36.5,10431,Yes,1/30/22
2025,QA,Qatar,No,Unicameral,Middle East and North Africa,Lower chamber,Shura Council,Monarchy,45,Majlis Al-Shura (Shura Council),4,Yes,from 2006,45,45,43,2,4.4,2979,No,10/2/21
2025,KR,Republic of Korea,No,Unicameral,Asia,Lower chamber,National Assembly,Presidential system,300,Kuk Hoe (National Assembly),4,Yes,from 1964,300,297,240,57,19.2,51749,Yes,4/15/20
2025,MD,Republic of Moldova,No,Unicameral,Europe,Lower chamber,Parliament,Parliamentary system,101,Parlament (Parliament),4,Yes,from 1992,101,98,58,40,40.8,3067,Yes,7/11/21
2025,RO,Romania,No,Bicameral,Europe,Upper chamber,Senate,Presidential-Parliamentary,466,Parlamentul României (Parliament of Romania),4,Yes,"from 1891 to 1949
from 1954",136,135,111,24,17.8,19118,Yes,12/6/20
2025,RO,Romania,No,Bicameral,Europe,Lower chamber,Chamber of Deputies,Presidential-Parliamentary,466,Parlamentul României (Parliament of Romania),4,Yes,"from 1891 to 1949
from 1954",330,328,265,63,19.2,19118,Yes,12/6/20
2025,RU,Russian Federation,No,Bicameral,Europe,Lower chamber,State Duma,Presidential-Parliamentary,620,Federalnoye Sobraniye (Federal Assembly),5,Yes,"from 1906 to 1913
from 1955",450,450,376,74,16.4,145440,No,9/19/21
2025,RW,Rwanda,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential-Parliamentary,106,Parliament (Parlement),5,Yes,"from 1971 to 1972
from 1982 to 1993
from 1995",26,26,17,9,34.6,13954,Yes,2019-09-16 to 2019-09-18
2025,RW,Rwanda,No,Bicameral,Sub-Saharan Africa,Lower chamber,Chamber of Deputies,Presidential-Parliamentary,106,Parliament (Parlement),5,Yes,"from 1971 to 1972
from 1982 to 1993
from 1995",80,80,31,49,61.3,13954,Yes,9/3/18
2025,KN,Saint Kitts and Nevis,No,Unicameral,Americas,Lower chamber,National Assembly,Parliamentary system,16,National Assembly,5,No,Not applicable,16,16,11,5,31.3,46,No,8/5/22
2025,LC,Saint Lucia,No,Bicameral,Americas,Lower chamber,House of Assembly,Parliamentary system,29,Houses of Parliament,5,Yes,from 2018,18,18,16,2,11.1,179,No,7/26/21
2025,LC,Saint Lucia,No,Bicameral,Americas,Upper chamber,Senate,Parliamentary system,29,Houses of Parliament,5,Yes,from 2018,11,11,6,5,45.5,179,No,8/17/21
2025,VC,Saint Vincent and the Grenadines,No,Unicameral,Americas,Lower chamber,House of Assembly,Parliamentary system,22,House of Assembly,5,Yes,from 2019,22,23,18,5,21.7,101,No,11/5/20
2025,WS,Samoa,No,Unicameral,Pacific,Lower chamber,Legislative Assembly,Parliamentary system,51,Fono (Legislative Assembly),5,Yes,from 2000,51,54,47,7,13,216,Yes,2021-04-09 to 2021-11-26
2025,SM,San Marino,No,Unicameral,Europe,Lower chamber,Great and General Council,Parliamentary system,60,Consiglio grande e generale (Great and General Council),5,Yes,from 1989,60,60,40,20,33.3,33,Yes,12/8/19
2025,ST,Sao Tome and Principe,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,55,Assembleia Nacional (National Assembly),4,Yes,from 2000,55,55,47,8,14.5,230,Yes,9/25/22
2025,SA,Saudi Arabia,No,Unicameral,Middle East and North Africa,Lower chamber,Shura Council,Monarchy,151,Majlis Ash-Shura (Shura Council),4,Yes,from 2003,151,151,121,30,19.9,33264,Yes,10/20/20
2025,SN,Senegal,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,165,Assemblée nationale (National Assembly),5,Yes,from 1963,165,165,89,76,46.1,18077,Yes,7/31/22
2025,RS,Serbia,No,Unicameral,Europe,Lower chamber,National Assembly,Parliamentary system,250,Narodna skupstina (National Assembly),4,Yes,from 1891,250,250,155,95,38,6773,Yes,4/3/22
2025,SC,Seychelles,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,35,National Assembly,5,Yes,from 2010,35,34,27,7,20.6,127,No,2020-10-22 to 2020-10-24
2025,SL,Sierra Leone,No,Unicameral,Sub-Saharan Africa,Lower chamber,Parliament,Presidential system,149,Parliament,5,Yes,"from 1963 to 1966
from 1969 to 1981
from 2008",149,149,105,44,29.5,8460,Yes,6/24/23
2025,SG,Singapore,No,Unicameral,Asia,Lower chamber,Parliament,Presidential-Parliamentary,104,Parliament,5,Yes,from 1967,104,99,70,29,29.3,5789,No,7/10/20
2025,SK,Slovakia,No,Unicameral,Europe,Lower chamber,National Council,Parliamentary system,150,Narodna rada Slovenskej republiky (National Council),4,Yes,from 1993,150,150,116,34,22.7,5518,Yes,9/30/23
2025,SI,Slovenia,No,Bicameral,Europe,Upper chamber,National Council,Parliamentary system,130,,5,Yes,from 1993,40,40,33,7,17.5,2118,No,2022-11-23 to 2022-11-24
2025,SI,Slovenia,No,Bicameral,Europe,Lower chamber,National Assembly,Parliamentary system,130,,4,Yes,from 1993,90,90,56,34,37.8,2118,Yes,4/24/22
2025,SB,Solomon Islands,No,Unicameral,Pacific,Lower chamber,National Parliament,Parliamentary system,50,National Parliament,4,No,Not applicable,50,50,46,4,8,800,Yes,4/3/19
2025,SO,Somalia,No,Bicameral,Sub-Saharan Africa,Upper chamber,Upper House,Presidential-Parliamentary,329,Federal Parliament,4,Yes,"from 1963 to 1969
from 1980 to 1990
from 2006 to 2008
from 2013",54,54,40,14,25.9,18358,No,2021-07-27 to 2021-11-13
2025,SO,Somalia,No,Bicameral,Sub-Saharan Africa,Lower chamber,House of the People,Presidential-Parliamentary,329,Federal Parliament,4,Yes,"from 1963 to 1969
from 1980 to 1990
from 2006 to 2008
from 2013",275,275,221,54,19.6,18358,No,2021-11-01 to 2022-05-05
2025,ZA,South Africa,No,Bicameral,Sub-Saharan Africa,Upper chamber,National Council of Provinces,Parliamentary system,490,Parliament,5,Yes,from 1994,90,54,30,24,44.4,63212,No,5/23/19
2025,ZA,South Africa,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Parliamentary system,490,Parliament,5,Yes,from 1994,400,398,215,183,46,63212,Yes,5/8/19
2025,SS,South Sudan,No,Bicameral,Sub-Saharan Africa,Lower chamber,Transitional National Legislative Assembly,Transitional system,650,National Legislature (Législature nationale),,Yes,from 2012,550,550,372,178,32.4,11483,Yes,5/10/21
2025,SS,South Sudan,No,Bicameral,Sub-Saharan Africa,Upper chamber,Council of States,Transitional system,650,National Legislature (Législature nationale),,Yes,from 2012,100,84,57,27,32.1,11483,Yes,8/2/21
2025,ES,Spain,No,Bicameral,Europe,Lower chamber,Congress of Deputies,Parliamentary system,615,Las Cortes Generales (The Cortes),4,Yes,from 1889,350,350,195,155,44.3,47911,Yes,7/23/23
2025,ES,Spain,No,Bicameral,Europe,Upper chamber,Senate,Parliamentary system,615,Las Cortes Generales (The Cortes),4,Yes,from 1889,265,265,153,112,42.3,47911,Yes,7/23/23
2025,LK,Sri Lanka,No,Unicameral,Asia,Lower chamber,Parliament,Presidential-Parliamentary,225,Parliament,5,Yes,from 1949,225,223,213,12,5.4,22971,No,8/5/20
2025,SD,Sudan,Yes,Bicameral,Middle East and North Africa,Upper chamber,Council of States,Transitional system,482,The National Legislature,5,No,"from 1955 to 1962
from 1966 to 1969
from 1973 to 1984
from 1987 to 1988
from 1992 to 1999
from 2001 to 2021",56,71,52,19,26.8,50042,No,6/1/15
2025,SD,Sudan,Yes,Bicameral,Middle East and North Africa,Lower chamber,National Assembly,Transitional system,482,The National Legislature,5,No,"from 1955 to 1962
from 1966 to 1969
from 1973 to 1984
from 1987 to 1988
from 1992 to 1999
from 2001 to 2021",426,481,348,133,27.7,50042,Yes,2015-04-13 to 2015-04-16
2025,SR,Suriname,No,Unicameral,Americas,Lower chamber,National Assembly,Presidential system,51,Nationale Assemblee (National Assembly),5,Yes,"1979
from 1988",51,51,35,16,31.4,628,No,5/25/20
2025,SE,Sweden,No,Unicameral,Europe,Lower chamber,Parliament,Parliamentary system,349,Riksdagen (Parliament),4,Yes,from 1890,349,349,186,163,46.7,10551,Yes,9/11/22
2025,CH,Switzerland,No,Bicameral,Europe,Upper chamber,Council of States,Parliamentary system,246,Bundesversammlung - Assemblée fédérale - Assemblea federale (Federal Assembly),4,Yes,from 1891,46,46,30,16,34.8,8870,Yes,2019-10-20 to 2019-11-24
2025,CH,Switzerland,No,Bicameral,Europe,Lower chamber,National Council,Parliamentary system,246,Bundesversammlung - Assemblée fédérale - Assemblea federale (Federal Assembly),4,Yes,from 1891,200,200,123,77,38.5,8870,Yes,10/20/19
2025,SY,Syrian Arab Republic,No,Unicameral,Middle East and North Africa,Lower chamber,People's Assembly,Transitional system,250,Majlis Al-Chaab (People's Assembly),4,Yes,"from 1945 to 1952
from 1954 to 1957
1962
from 1971",250,250,224,26,10.4,23594,No,7/19/20
2025,TJ,Tajikistan,No,Bicameral,Asia,Upper chamber,National Assembly,Presidential system,96,Majlisi Oli (Supreme Council),5,Yes,from 1997,33,31,23,8,25.8,10389,No,3/27/20
2025,TJ,Tajikistan,No,Bicameral,Asia,Lower chamber,House of Representatives,Presidential system,96,Majlisi Oli (Supreme Council),5,Yes,from 1997,63,63,46,17,27,10389,No,3/1/20
2025,TH,Thailand,No,Bicameral,Asia,Lower chamber,House of Representatives,Parliamentary system,750,Rathhasapha (National Assembly),4,Yes,"from 1950 to 1971
from 1973",500,500,403,97,19.4,71702,Yes,5/14/23
2025,TH,Thailand,No,Bicameral,Asia,Upper chamber,Senate,Parliamentary system,750,Rathhasapha (National Assembly),5,Yes,"from 1950 to 1971
from 1973",250,249,223,26,10.4,71702,Yes,5/14/19
2025,TL,Timor-Leste,No,Unicameral,Asia,Lower chamber,National Parliament,Parliamentary system,65,National Parliament,5,Yes,from 2008,65,65,40,25,38.5,1384,Yes,5/21/23
2025,TG,Togo,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,91,Assemblée nationale (National Assembly),5,Yes,from 1981,91,90,73,17,18.9,9304,Yes,12/20/18
2025,TO,Tonga,No,Unicameral,Pacific,Lower chamber,Legislative Assembly,Monarchy,30,Fale Alea (Legislative Assembly),4,Yes,from 2014,30,28,26,2,7.1,104,No,11/18/21
2025,TT,Trinidad and Tobago,No,Bicameral,Americas,Lower chamber,House of Representatives,Parliamentary system,74,Parliament,5,Yes,from 2011,42,42,30,12,28.6,1502,No,8/10/20
2025,TT,Trinidad and Tobago,No,Bicameral,Americas,Upper chamber,Senate,Parliamentary system,74,Parliament,5,Yes,from 2011,32,32,19,13,40.6,1502,No,8/28/20
2025,TN,Tunisia,No,Unicameral,Middle East and North Africa,Lower chamber,Assembly of People's Representatives,Presidential-Parliamentary,,,5,Yes,from 1957,161,153,129,24,15.7,12200,No,2022-12-17 to 2023-01-29
2025,TN,Tunisia,,Unicameral,Middle East and North Africa,Upper chamber,,Presidential-Parliamentary,,,,Yes,from 1957,,,,,,12200,,4/19/24
2025,TR,Türkiye,No,Unicameral,Europe,Lower chamber,Grand National Assembly of Türkiye,Presidential-Parliamentary,600,Türkiye Büyük Millet Meclisi (T.B.M.M) (Grand National Assembly of Türkiye),5,Yes,"from 1910 to 1979
from 1984",600,599,480,119,19.9,87270,Yes,5/14/23
2025,TM,Turkmenistan,No,Unicameral,Asia,Lower chamber,Assembly,Presidential system,181,Mejlis (Assembly),5,Yes,from 2017,125,125,93,32,25.6,7364,No,3/26/23
2025,TM,Turkmenistan,Yes,Unicameral,Asia,Upper chamber,People’s Council,Presidential system,181,Mejlis (Assembly),5,Yes,from 2017,56,55,41,14,25.5,7364,,3/28/21
2025,TV,Tuvalu,No,Unicameral,Pacific,Lower chamber,Parliament of Tuvalu,Parliamentary system,16,Palamene (Parliament),4,Yes,from 2017,16,16,,1,6.3,9,No,9/9/19
2025,UG,Uganda,No,Unicameral,Sub-Saharan Africa,Lower chamber,Parliament,Presidential system,529,Parliament,5,Yes,"from 1981 to 1984
from 1991",529,557,368,189,33.9,48656,Yes,2021-01-14 to 2021-01-18
2025,UA,Ukraine,No,Unicameral,Europe,Lower chamber,Parliament,Parliamentary system,450,Verkhovna Rada (Parliament),5,Yes,from 1999,450,403,318,85,21.1,37732,No,7/21/19
2025,AE,United Arab Emirates,No,Unicameral,Middle East and North Africa,Lower chamber,Federal National Council,Monarchy,40,Majlis Watani Itihadi (Federal National Council),4,Yes,from 1977,40,40,20,20,50,10642,Yes,10/7/23
2025,GB,United Kingdom,No,Bicameral,Europe,Lower chamber,House of Commons,Parliamentary system,1450,UK Parliament,5,Yes,from 1889,650,649,424,225,34.7,68682,Yes,12/12/19
2025,TZ,United Republic of Tanzania,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential system,393,Bunge (National Assembly),5,Yes,from 1984,393,393,246,147,37.4,66617,Yes,10/28/20
2025,US,United States of America,No,Bicameral,Americas,Upper chamber,Senate,Presidential system,535,Congress,6,No,from 1889 to 2003,100,100,75,25,25,343477,No,11/8/22
2025,US,United States of America,No,Bicameral,Americas,Lower chamber,House of Representatives,Presidential system,535,Congress,2,No,from 1889 to 2003,435,433,307,126,29.1,343477,No,11/8/22
2025,UY,Uruguay,No,Bicameral,Americas,Lower chamber,House of Representatives,Presidential system,130,Asamblea General (General Assembly),5,Yes,"from 1930 to 1934
from 1985",99,99,74,25,25.3,3388,Yes,10/27/19
2025,UY,Uruguay,No,Bicameral,Americas,Upper chamber,Senate,Presidential system,130,Asamblea General (General Assembly),5,Yes,"from 1930 to 1934
from 1985",31,31,21,10,32.3,3388,Yes,10/27/19
